cif,bg_hse
SM-3619,3.527949
SM-3624,3.764064
SM-3625,3.831403
SM-3628,3.249604
SM-3636,3.196397
SM-3637,3.257887
SM-3638,3.241434
SM-3639,3.239767
SM-3645,3.031638
SM-3651,3.404111
SM-3655,3.418463
SM-3656,3.321439
SM-3661,3.810564
SM-3664,3.694668
SM-3666,3.411349
SM-3674,3.612592
SM-3675,3.746882
SM-3678,4.14472
SM-3681,3.816448
SM-3690,3.787976
SM-3699,3.324648
SM-3707,4.379073
SM-3714,3.259892
SM-3719,3.22824
SM-3721,4.023862
SM-3728,3.999236
SM-3738,1.459686
SM-3742,3.623656
SM-3744,3.255514
SM-3746,2.861712
SM-3749,0.349271
SM-375,3.015557
SM-3754,1.136389
SM-3755,1.631521
SM-3756,1.84802
SM-3757,1.743059
SM-3759,1.565381
SM-376,3.091968
SM-3761,1.664447
SM-3762,1.15696
SM-3763,1.993773
SM-3764,1.985513
SM-3767,2.027959
SM-3770,1.715161
SM-3771,2.182708
SM-3774,2.156368
SM-3779,2.869448
SM-3786,1.675186
SM-3787,1.011294
SM-3788,1.672013
SM-379,3.384229
SM-3794,0.826055
SM-3795,2.586698
SM-3796,2.337935
SM-3797,1.933174
SM-3799,1.98848
SM-380,3.306089
SM-3800,1.760334
SM-3801,2.191559
SM-3802,2.564567
SM-3807,2.883884
SM-3812,0.018217
SM-3814,0.024505
SM-3815,0.028872
SM-3820,0.049967
SM-3829,0.28418
SM-3830,1.065766
SM-3831,0.582433
SM-3832,0.306418
SM-3833,0.135153
SM-3837,1.400396
SM-3838,1.059666
SM-3839,1.229358
SM-3843,0.332489
SM-3845,1.013831
SM-3846,0.431257
SM-3847,0.42973
SM-3848,0.401209
SM-385,3.760981
SM-3852,3.561975
SM-3853,2.003826
SM-3854,3.666882
SM-3856,1.042224
SM-3857,3.401987
SM-386,3.458665
SM-3861,0.555895
SM-3862,2.906657
SM-3863,2.896123
SM-3864,4.024591
SM-3865,2.742022
SM-3866,2.794336
SM-3867,2.758326
SM-3868,2.760139
SM-3869,3.657285
SM-387,3.466959
SM-3870,1.934145
SM-3871,2.705537
SM-3873,1.994731
SM-3874,2.928149
SM-3875,3.708513
SM-3877,2.701806
SM-3878,3.835415
SM-3879,3.021335
SM-3883,4.030512
SM-3886,4.198785
SM-3887,1.536476
SM-3888,4.012216
SM-389,4.052531
SM-3891,3.858736
SM-390,2.650479
SM-3902,3.239417
SM-3904,3.534887
SM-3907,3.998875
SM-3908,4.408661
SM-3910,2.864736
SM-3911,2.758286
SM-3912,2.869078
SM-3913,3.461541
SM-3914,2.676136
SM-3917,4.005346
SM-392,2.404459
SM-3920,1.206106
SM-3927,4.147426
SM-393,2.591853
SM-3932,3.537333
SM-3933,4.2478
SM-3941,3.488773
SM-3942,4.286318
SM-3945,3.595187
SM-3948,4.67318
SM-3949,3.931891
SM-395,1.939723
SM-3959,3.230942
SM-3963,4.387854
SM-3964,4.783134
SM-3965,4.402637
SM-3967,3.379276
SM-397,1.219676
SM-3970,2.362456
SM-3971,2.302553
SM-3972,2.184969
SM-3975,0.352107
SM-3984,2.994971
SM-399,2.459878
SM-4003,4.172506
SM-402,2.485278
SM-4021,0.153668
SM-4027,3.387161
SM-403,2.711343
SM-4038,0.665159
SM-4039,2.850073
SM-404,2.325755
SM-4046,2.282299
SM-4048,3.839148
SM-405,0.474914
SM-4054,0.343285
SM-4055,4.194183
SM-4057,1.863856
SM-406,0.534092
SM-4061,3.583574
SM-4063,4.386678
SM-4067,4.000714
SM-407,1.661678
SM-4071,4.010596
SM-4072,1.27879
SM-4073,3.881749
SM-4076,4.585945
SM-4077,1.927836
SM-4078,3.837182
SM-4079,4.555531
SM-408,1.165064
SM-4080,3.822359
SM-4081,3.753729
SM-4085,4.38803
SM-409,2.900208
SM-4090,3.497763
SM-4091,1.859282
SM-4092,3.797539
SM-4094,3.425508
SM-4096,3.592789
SM-41,1.089877
SM-410,2.803009
SM-4100,1.746047
SM-4101,3.881219
SM-4102,3.630702
SM-4103,3.483629
SM-4107,1.584317
SM-4108,3.876629
SM-4109,3.364939
SM-411,2.756268
SM-4111,3.133697
SM-4112,2.97382
SM-4113,2.76702
SM-4117,3.840584
SM-412,1.880923
SM-4122,2.15246
SM-4127,4.35843
SM-4128,5.529825
SM-4129,2.9403
SM-4130,2.697548
SM-4131,1.383378
SM-4135,1.335622
SM-4138,0.394866
SM-414,1.249141
SM-4140,2.723241
SM-4142,2.628873
SM-4149,2.663224
SM-4156,3.536689
SM-4158,3.33364
SM-4160,2.977833
SM-4161,2.20948
SM-4162,2.945028
SM-4164,3.306205
SM-417,0.528484
SM-4170,2.212985
SM-4173,3.77664
SM-4174,3.811461
SM-4176,3.759372
SM-4180,2.945704
SM-4183,3.748114
SM-4187,2.497435
SM-4189,3.467661
SM-419,1.005954
SM-420,2.151515
SM-421,1.964143
SM-422,0.992001
SM-4225,2.073511
SM-4226,1.517404
SM-4233,0.892253
SM-4234,1.391958
SM-4236,0.386313
SM-425,1.872658
SM-4253,1.850707
SM-4254,0.354255
SM-4259,3.067626
SM-4260,3.29829
SM-4261,2.196133
SM-4262,2.209218
SM-4263,1.912826
SM-4264,1.582768
SM-4265,2.537098
SM-4266,2.469034
SM-4267,2.307698
SM-4268,1.841403
SM-4269,1.150805
SM-427,1.234822
SM-4270,2.620272
SM-4271,4.420592
SM-4272,5.176865
SM-4273,2.401583
SM-4275,2.452082
SM-4276,2.456853
SM-4277,2.301405
SM-4278,1.978163
SM-4279,1.821083
SM-428,2.381998
SM-4280,1.811961
SM-4282,3.214822
SM-4283,3.141129
SM-4284,0.620833
SM-4285,1.806046
SM-4286,1.185445
SM-4287,2.806577
SM-4288,0.957569
SM-4289,2.604895
SM-429,2.612279
SM-4290,1.264049
SM-4291,0.682721
SM-4292,1.132595
SM-4298,0.566638
SM-430,2.479385
SM-4302,1.806462
SM-4303,0.42214
SM-431,1.662018
SM-4311,0.953772
SM-4323,0.431685
SM-4324,3.469607
SM-4325,3.45932
SM-4326,2.153546
SM-4328,0.800084
SM-4329,1.291991
SM-4330,2.822752
SM-4331,1.230282
SM-4332,0.615704
SM-4333,0.937447
SM-4335,1.083039
SM-4336,1.133376
SM-4337,1.661409
SM-4338,1.048958
SM-4339,0.863521
SM-434,1.467515
SM-4340,0.792656
SM-4341,1.440193
SM-4342,1.015029
SM-4343,2.065047
SM-4344,1.18257
SM-4346,0.74957
SM-4347,0.685879
SM-4349,1.588388
SM-435,0.245883
SM-4350,0.592548
SM-4351,0.918728
SM-4352,0.719151
SM-4353,1.407985
SM-4354,1.124973
SM-4355,0.896962
SM-4400,0.679297
SM-4401,0.724681
SM-4402,0.53547
SM-4404,0.752422
SM-4405,0.502979
SM-4406,0.488631
SM-4414,2.118892
SM-4415,0.655807
SM-4416,1.311475
SM-4417,0.540873
SM-4418,0.581273
SM-4419,0.943213
SM-4422,0.515836
SM-4423,1.045362
SM-4424,1.221163
SM-4425,0.857423
SM-4426,0.612042
SM-4427,1.147005
SM-4428,0.507139
SM-4429,0.905791
SM-4430,1.239548
SM-4431,0.668524
SM-4432,0.860856
SM-4433,0.967728
SM-4434,0.878733
SM-4435,0.923578
SM-4436,0.545943
SM-4437,1.129957
SM-4438,0.53363
SM-4439,0.428582
SM-4440,0.424696
SM-4441,2.582976
SM-4442,1.074472
SM-4443,2.708569
SM-4444,1.211373
SM-4445,1.026896
SM-4446,0.4304799999999993
SM-4447,0.365849
SM-4448,0.736406
SM-4449,0.979291
SM-4450,0.681233
SM-4451,0.624879
SM-4456,1.626825
SM-4457,4.143276
SM-4458,3.688221
SM-4459,4.105304
SM-4462,1.301852
SM-4463,3.355023
SM-4464,2.252265
SM-448,0.328626
SM-4480,4.311566000000001
SM-4485,4.236901
SM-4496,3.177291
SM-4497,2.887828
SM-4507,3.042557
SM-4515,4.227345
SM-4518,4.160919
SM-4520,3.300368
SM-4523,2.27473
SM-4526,1.905751
SM-4528,4.18095
SM-4529,3.370124
SM-4530,3.054355
SM-4539,2.222393
SM-4543,2.809457
SM-4544,4.296779
SM-4546,2.492766
SM-4547,2.893407
SM-4548,2.841732
SM-4549,2.812229
SM-4551,2.514657
SM-4552,2.871742
SM-4553,4.055655
SM-4559,1.58956
SM-4560,1.625889
SM-4563,2.050521
SM-4565,2.730083
SM-4566,2.158588
SM-4568,1.462371
SM-4570,2.900932
SM-4572,3.197369
SM-4574,2.740767
SM-4576,2.791855
SM-4578,2.796198
SM-4580,2.759122
SM-4582,3.013668
SM-4584,4.134192
SM-4586,2.034411
SM-4588,3.011069
SM-4592,1.787046
SM-4596,1.880478
SM-4601,0.906147
SM-4602,0.828947
SM-4610,3.800688
SM-4616,2.910867
SM-462,0.048
SM-4620,3.553154
SM-4637,0.8509710000000004
SM-4638,2.234203
SM-4639,1.910333
SM-464,3.011456
SM-4640,1.2779
SM-4641,0.126405
SM-4642,0.577886
SM-465,3.494743
SM-4657,2.203028
SM-4659,3.490276
SM-4660,2.638846
SM-4662,2.904385
SM-4665,4.163529
SM-4666,3.0875990000000004
SM-4667,3.600225
SM-467,3.317452
SM-4671,4.028055
SM-4672,3.269191
SM-4673,3.733653
SM-4674,2.153293
SM-4675,2.984161
SM-4678,2.824085
SM-4679,3.733113
SM-468,3.475931
SM-4684,3.511997
SM-4686,1.765869
SM-4687,3.235485
SM-4688,2.619153
SM-4689,1.94489
SM-469,2.500306
SM-4690,3.738283
SM-4692,2.235119
SM-4693,2.980814
SM-4694,3.833303
SM-4695,2.778594
SM-4697,3.969478
SM-4699,3.67055
SM-470,1.9976
SM-4704,4.005169
SM-4707,4.431132
SM-4710,2.30601
SM-4712,3.280409
SM-4715,2.707985
SM-4716,2.758951
SM-4718,1.788032
SM-472,2.470675
SM-4722,4.371017
SM-4724,3.211623
SM-4725,2.477664
SM-4726,3.075594
SM-4727,3.965139
SM-473,2.537011
SM-4730,2.042906
SM-4731,2.038499
SM-4733,4.024749
SM-4735,3.102705
SM-4736,2.381171
SM-4738,2.630264
SM-474,2.553598
SM-4740,2.773644
SM-4743,3.621285
SM-4744,3.089151
SM-4746,3.979219
SM-4747,3.292618
SM-4749,3.338327
SM-475,2.979915
SM-4750,2.750172
SM-4753,2.92115
SM-4755,2.856266
SM-477,1.834517
SM-4774,4.034867
SM-4775,5.085172999999999
SM-4780,2.503952
SM-4783,4.754414
SM-4786,2.97245
SM-4793,4.005094
SM-480,0.706657
SM-4805,1.383627
SM-481,0.914146
SM-4814,2.384591
SM-4819,1.048111
SM-4821,0.730271
SM-4822,2.388861
SM-4825,4.796073
SM-4826,2.970055
SM-4828,5.622287
SM-4829,4.023869
SM-483,6.728762
SM-4831,4.259868
SM-4832,3.353068
SM-4834,4.811738
SM-4835,2.599927
SM-4836,3.574819
SM-484,4.887025
SM-4842,1.291685
SM-4843,2.222574
SM-4845,2.393646
SM-485,3.026988
SM-4851,1.799447
SM-4852,2.899923
SM-486,6.224006
SM-4860,1.951366
SM-4863,2.342042
SM-487,4.131339
SM-4879,2.102152
SM-488,4.197987
SM-4881,2.109137
SM-4883,3.945052
SM-4884,1.653232
SM-4886,1.659627
SM-4887,3.95316
SM-489,6.723062
SM-4891,2.461094
SM-4892,3.565115
SM-4893,3.744243
SM-4894,3.00999
SM-4896,3.704054
SM-4899,2.848744
SM-490,7.80522
SM-4903,2.420056
SM-491,4.456338
SM-4910,3.713295
SM-4912,2.453532
SM-4913,3.013579
SM-4914,2.640353
SM-4917,2.540056
SM-4919,3.551923
SM-492,3.040209
SM-4920,2.645922
SM-4921,4.088919
SM-4923,3.082464
SM-4924,1.711205
SM-4925,2.131373
SM-4926,1.691225
SM-4928,4.270311
SM-4929,2.276769
SM-4930,4.216907
SM-4931,1.899661
SM-4933,4.021428
SM-4934,4.216274
SM-4936,1.867873
SM-4937,3.005965
SM-4939,2.387257
SM-494,4.87382
SM-4942,3.649499
SM-4945,0.572211
SM-4946,1.616234
SM-4949,1.925958
SM-4950,4.087182
SM-4952,4.146006
SM-4954,2.451262
SM-4955,1.612516
SM-4956,2.464197
SM-4957,1.838488
SM-4959,3.363109
SM-496,5.910846
SM-4960,3.779314
SM-4961,3.341061
SM-4962,3.260655
SM-4965,3.296116
SM-4966,2.473517
SM-4969,2.04948
SM-497,6.109946
SM-4970,2.22268
SM-4971,2.78873
SM-4972,2.742846
SM-4974,1.890119
SM-4975,1.281451
SM-4977,3.582693
SM-498,6.353322
SM-4983,2.164224
SM-4984,3.177629
SM-4986,1.0244899999999992
SM-501,6.119191
SM-502,3.297923
SM-503,4.218474
SM-5031,0.694276
SM-5037,4.102159
SM-504,3.590639
SM-506,4.825731
SM-507,3.964134
SM-508,6.558758
SM-509,3.377063
SM-510,5.770922
SM-5108,0.140491
SM-511,4.680362
SM-5111,2.510047
SM-512,4.783141
SM-5125,1.523969
SM-5126,0.515719
SM-513,5.457517
SM-5131,1.610962
SM-514,5.375209
SM-515,7.050979
SM-516,4.881136
SM-5164,0.572054
SM-5166,5.092757
SM-5169,2.013035
SM-518,3.420896
SM-519,4.931036
SM-5195,4.783506
SM-520,3.273322
SM-5207,8.865744
SM-521,3.065685
SM-5210,3.786666
SM-5216,1.161325
SM-522,5.964134
SM-5224,0.426688
SM-523,4.466968
SM-5249,0.117956
SM-525,2.518383
SM-5251,1.17188
SM-5252,1.201153
SM-5254,0.488493
SM-5260,2.514611
SM-5268,5.530318
SM-5269,2.117997
SM-527,1.559609
SM-5270,1.860541
SM-5271,3.136229
SM-5272,1.790754
SM-5274,2.815663
SM-5275,4.079963
SM-5279,3.644991
SM-528,2.785242
SM-5281,4.288202
SM-5282,3.228254
SM-5283,3.948022
SM-5284,3.262866
SM-5286,2.363459
SM-5287,3.600842
SM-5288,1.288673
SM-5289,1.816794
SM-529,2.783231
SM-5290,5.370757
SM-5291,2.552391
SM-5292,2.960186
SM-5293,0.0593
SM-530,2.851935
SM-5307,2.961039
SM-531,2.914457
SM-532,2.87626
SM-5329,0.638139
SM-533,1.939064
SM-5330,0.375129
SM-534,1.475117
SM-5344,3.354806
SM-5345,3.339065
SM-5346,3.336839
SM-5347,3.333312
SM-5348,3.348485
SM-5349,3.335638
SM-535,1.905097
SM-5350,3.39982
SM-536,1.579029
SM-5361,4.214296
SM-537,1.944513
SM-5375,2.456975
SM-5379,5.147225
SM-5380,3.221382
SM-5386,2.298287
SM-539,2.542685
SM-541,2.74845
SM-5414,3.161052
SM-5419,2.05708
SM-543,2.636811
SM-5437,3.149353
SM-5439,0.415634
SM-544,1.068641
SM-5440,0.154795
SM-5441,1.846731
SM-5447,2.948468
SM-545,2.884709
SM-546,1.571944
SM-547,3.084582
SM-5479,4.667528
SM-548,1.299074
SM-5483,4.01951
SM-5484,5.302704
SM-5485,5.98117
SM-5486,6.951645
SM-5487,0.956934
SM-5488,0.948479
SM-549,2.019578
SM-5497,1.19332
SM-550,2.73893
SM-551,2.101705
SM-5511,0.381174
SM-552,1.00169
SM-5538,1.285421
SM-5579,2.323774
SM-5584,0.733377
SM-5588,0.798734
SM-5589,0.651829
SM-5599,5.259836
SM-5667,1.630529
SM-5673,1.179475
SM-5676,0.560098
SM-570,6.432798
SM-5706,0.813988
SM-571,6.37021
SM-572,5.821614
SM-5720,1.747765
SM-573,7.891557
SM-5731,0.362517
SM-5736,0.308719
SM-574,7.059187
SM-5744,3.533126
SM-575,7.056833
SM-5762,0.592441
SM-5774,1.684289
SM-5776,1.147035
SM-5777,1.594994
SM-5780,1.37716
SM-5795,0.827122
SM-580,3.263714
SM-581,6.923513
SM-5816,1.255728
SM-582,4.823049
SM-583,3.965936
SM-584,5.789725
SM-5846,2.518353
SM-5854,1.451195
SM-5855,0.666227
SM-586,5.625511
SM-587,2.405207
SM-588,1.824397
SM-5895,1.649427
SM-5896,0.767677
SM-590,1.87996
SM-591,1.878009
SM-5924,3.472027
SM-5925,3.474882
SM-5926,3.464165
SM-5927,3.493048
SM-5928,3.47473
SM-5929,3.514418
SM-5930,3.501535
SM-5931,3.472578
SM-5932,3.49415
SM-5936,1.59232
SM-596,2.456508
SM-597,1.38411
SM-5972,1.534496
SM-5978,2.941318
SM-5981,0.243447
SM-5984,0.403039
SM-599,2.895172
SM-600,2.536116
SM-6002,2.4693
SM-6004,2.983168
SM-601,3.190824
SM-6014,3.077884
SM-602,0.800007
SM-6027,5.295412
SM-6045,7.451003
SM-6049,2.881398
SM-6081,0.587757
SM-6085,1.45452
SM-6094,1.96479
SM-610,1.461895
SM-6110,5.270942
SM-6115,3.579317
SM-6140,0.090643
SM-6152,0.879298
SM-6156,2.839706
SM-6162,4.592847
SM-619,4.285217
SM-6191,0.862473
SM-620,3.128502
SM-6218,2.138374
SM-622,3.765916
SM-6232,0.164492
SM-6237,0.454478
SM-6239,0.740207
SM-624,5.296158
SM-626,2.661599
SM-6260,0.473757
SM-6265,0.022645
SM-627,0.888528
SM-6272,5.595042
SM-6275,5.494126
SM-6276,4.059497
SM-6277,3.054048
SM-6278,2.641241
SM-628,2.945794
SM-6280,1.953901
SM-6281,2.414607
SM-6282,2.589921
SM-6284,3.840782
SM-6287,1.824437
SM-6288,2.768068
SM-6289,2.883087
SM-629,3.44227
SM-6292,2.898365
SM-6293,1.032729
SM-630,3.448451
SM-631,3.076263
SM-6311,0.755618
SM-632,3.083345
SM-6325,3.336233
SM-6326,3.357155
SM-6327,3.334791
SM-633,4.247242
SM-6338,2.094411
SM-634,3.098866
SM-6341,0.943182
SM-6342,4.167026
SM-6345,4.028421
SM-6347,3.595258
SM-6348,3.61735
SM-6349,2.889304
SM-635,1.378546
SM-636,1.425984
SM-638,0.139757
SM-6380,1.601645
SM-6383,4.132786
SM-6384,1.664296
SM-6385,1.752936
SM-6393,2.112799
SM-640,1.890551
SM-6408,0.970883
SM-6409,2.678238
SM-641,1.149461
SM-6435,4.943633
SM-6438,5.32496
SM-6439,3.300555
SM-644,1.104792
SM-6441,8.547205
SM-6448,1.900951
SM-6449,1.144405
SM-645,1.354461
SM-646,1.547868
SM-647,1.468813
SM-6479,0.032062
SM-648,0.980343
SM-6484,0.486483
SM-6487,0.85349
SM-650,1.008854
SM-6505,1.324836
SM-6508,0.856074
SM-651,1.892188
SM-6515,0.262971
SM-652,2.160213
SM-6535,0.411554
SM-654,1.960299
SM-6544,3.883237
SM-655,2.428519
SM-6551,4.554158
SM-6555,0.347468
SM-6556,0.299315
SM-656,1.105876
SM-657,1.116811
SM-658,1.169288
SM-6586,2.813869
SM-6587,3.315538
SM-6588,3.154645
SM-6589,3.179801
SM-659,0.729306
SM-6590,3.152261
SM-660,1.696084
SM-6602,0.564726
SM-661,0.754267
SM-6616,0.571564
SM-662,2.680529
SM-663,1.666339
SM-6637,1.091688
SM-664,1.004797
SM-6646,0.660004
SM-665,2.363283
SM-6651,1.305186
SM-667,2.471589
SM-669,2.251255
SM-670,0.11953
SM-6713,0.191533
SM-672,2.442756
SM-6727,2.478832
SM-673,1.049096
SM-6737,4.967159
SM-6738,0.228864
SM-674,2.537937
SM-6740,0.619866
SM-6741,0.117546
SM-676,2.697475
SM-6767,1.378865
SM-677,2.070299
SM-678,1.152274
SM-679,1.011214
SM-6795,7.351474
SM-6797,7.222044
SM-6798,7.50025
SM-680,1.610889
SM-6802,1.459275
SM-6807,3.229103
SM-6809,2.898073
SM-681,0.864879
SM-6810,3.631367
SM-683,1.980578
SM-684,1.361874
SM-685,0.632155
SM-6850,1.121672
SM-6858,0.532261
SM-687,1.038939
SM-6875,1.05655
SM-6879,3.457168
SM-688,1.470128
SM-6880,1.240545
SM-6894,0.724901
SM-6895,0.745475
SM-690,2.877707
SM-6906,0.441863
SM-691,2.313265
SM-692,1.522519
SM-693,1.624704
SM-694,1.11036
SM-695,1.742893
SM-6963,2.025793
SM-697,1.36133
SM-6970,0.422858
SM-698,1.360736
SM-6989,0.311739
SM-699,2.650419
SM-6992,3.63016
SM-6993,3.610234
SM-700,2.351911
SM-701,1.733427
SM-7010,1.95083
SM-7014,1.780071
SM-7017,6.159084
SM-7018,5.317755
SM-7024,4.146348
SM-7026,3.374948
SM-7027,3.278355
SM-7028,5.616336
SM-7029,5.499852
SM-7032,3.225319
SM-7033,4.511178
SM-7034,4.656768
SM-7035,2.546739
SM-7037,5.052813
SM-7038,1.12313
SM-7039,3.835825
SM-7041,2.363096
SM-7042,1.721327
SM-705,2.461494
SM-7067,3.356155
SM-7068,3.366387
SM-7069,3.330863
SM-707,2.174319
SM-7070,3.341315
SM-7071,3.351006
SM-708,1.104809
SM-7082,2.333013
SM-7084,4.795309
SM-7086,3.306048
SM-7087,2.963839
SM-709,1.475706
SM-7092,0.749221
SM-7095,1.200856
SM-7097,2.543412
SM-7116,2.604235
SM-7117,2.949733
SM-7118,3.436854
SM-712,0.647369
SM-7137,1.827933
SM-7152,0.58802
SM-7157,1.173723
SM-7162,0.023026
SM-7171,1.32331
SM-7174,1.143825
SM-7178,0.578579
SM-7180,2.262624
SM-7191,1.281101
SM-7218,0.931215
SM-7226,2.082508
SM-7227,3.15039
SM-7228,3.146769
SM-7229,3.141063
SM-7239,2.072202
SM-7252,0.525258
SM-7254,0.724926
SM-7258,1.091368
SM-7268,1.727784
SM-7273,1.678455
SM-7277,2.96237
SM-7278,2.856831
SM-728,0.152048
SM-7284,1.267197
SM-73,3.055153
SM-730,1.500317
SM-7315,1.603308
SM-7324,0.092342
SM-7327,2.248128
SM-7328,1.778717
SM-7333,1.454051
SM-7334,0.766549
SM-7346,1.689275
SM-7375,7.441236
SM-7377,0.271367
SM-7386,1.184939
SM-74,2.115622
SM-7437,3.461562
SM-7439,3.498734
SM-7448,0.565825
SM-7457,0.461164
SM-7510,1.191474
SM-7511,0.21528
SM-7531,2.865657
SM-7534,1.340796000000001
SM-7540,0.3181279999999997
SM-7543,2.363252
SM-7550,1.504086
SM-7557,2.519931
SM-7561,1.2555959999999995
SM-7571,0.553
SM-7587,3.510757
SM-7605,1.473178
SM-7636,3.483787
SM-7637,3.4815000000000005
SM-7638,3.462273
SM-7639,3.4624040000000003
SM-7640,0.6295000000000002
SM-7652,3.29308
SM-7671,0.438238
SM-7672,1.532692
SM-7674,3.563223
SM-7675,3.402258
SM-7676,2.734333
SM-7708,0.23842
SM-7715,0.190846
SM-7718,3.847957
SM-7723,2.038807
SM-7726,2.931138
SM-7732,1.563516
SM-7734,0.73349
SM-7736,4.278204
SM-7741,0.345671
SM-7752,0.790448
SM-7753,0.312143
SM-7757,0.844255
SM-7767,1.093545
SM-7776,2.479867
SM-7783,1.370438
SM-7785,3.482074
SM-7790,1.510097
SM-7792,3.741579
SM-7797,0.346964
SM-7808,2.25428
SM-7809,0.208854
SM-7810,0.852255
SM-7812,0.635773
SM-7817,3.891077
SM-7818,3.960766
SM-7822,3.884479
SM-7823,3.408036
SM-7828,3.183272
SM-7830,1.51962
SM-7837,1.70356
SM-7840,0.362187
SM-7841,0.622096
SM-7857,1.445073
SM-7858,1.714731
SM-7860,2.936577
SM-7861,3.127951
SM-7863,1.482139
SM-7864,2.135487
SM-7868,3.388355
SM-7870,3.011396
SM-7874,2.865627
SM-7875,2.770637
SM-7876,2.806025
SM-7878,4.899417
SM-7881,3.800184
SM-7882,3.71424
SM-7883,3.906731
SM-7884,3.643399
SM-7885,3.125839
SM-7886,2.755669
SM-7888,0.958278
SM-7889,3.220244
SM-789,2.167934
SM-7893,2.973515
SM-7894,3.075111
SM-790,2.168771
SM-791,0.748484
SM-793,1.316659
SM-7932,1.513729
SM-7935,1.394409
SM-7942,1.404118
SM-797,2.420279
SM-7995,3.954999
SM-7999,1.683081
SM-8000,0.927787
SM-8001,0.505065
SM-801,2.16693
SM-8011,1.554822
SM-8012,1.142767
SM-8018,2.888506
SM-8019,1.907919
SM-802,1.036116
SM-8020,1.275904
SM-8021,3.403021
SM-8022,3.554686
SM-8023,1.94832
SM-8024,3.098494
SM-8025,2.787691
SM-8026,1.430175
SM-8027,3.113149
SM-8033,1.980298
SM-8034,3.083831
SM-8035,2.411844
SM-8036,3.656035
SM-8047,4.05406
SM-8059,1.652005
SM-8061,3.113511
SM-8062,1.265888
SM-8063,1.499907
SM-8069,0.984541
SM-8072,2.780567
SM-8073,2.761316
SM-8091,1.80626
SM-8098,1.627616
SM-8100,2.767376
SM-8101,2.7622
SM-8102,1.166006
SM-8103,1.232714
SM-8104,0.551276
SM-8119,1.73829
SM-8130,3.440181
SM-8136,0.256838
SM-8151,3.60044
SM-8154,1.086197
SM-8156,1.547719
SM-8158,3.419089
SM-8159,3.711407
SM-8160,3.509482
SM-8161,2.208729
SM-8162,3.90146
SM-8163,3.665933
SM-8165,3.308832
SM-8174,3.120476
SM-8175,1.385808
SM-8177,3.272286
SM-8178,1.603922
SM-8182,4.191875
SM-8183,3.777331
SM-8190,1.227824
SM-8201,1.131827
SM-8204,2.991315
SM-8208,1.623335
SM-8209,2.352697
SM-8242,0.647722
SM-8251,3.110327
SM-8252,3.591219
SM-8253,3.467446
SM-8254,3.51481
SM-8255,2.573567
SM-8256,2.800899
SM-8257,2.571172
SM-8258,0.261163
SM-8259,0.282387
SM-8263,3.664115
SM-8264,3.662228
SM-8265,0.621721
SM-8266,2.013284
SM-8267,1.850281
SM-8268,1.629272
SM-8269,3.790501
SM-8270,3.060028
SM-8271,2.335446
SM-8276,3.041588
SM-8277,0.623308
SM-8278,2.313335
SM-829,0.468139
SM-8294,1.405833
SM-8295,3.216128
SM-8296,1.157553
SM-8297,0.754238
SM-8298,3.910961
SM-8299,3.102034
SM-8312,3.194661
SM-8313,4.40465
SM-8316,3.36072
SM-8325,3.602551
SM-8326,1.536588
SM-833,1.52001
SM-8330,2.420977
SM-8331,3.079975
SM-8334,1.076758
SM-8335,2.080381
SM-8336,1.886302
SM-8338,0.688478
SM-834,0.72909
SM-8341,1.056088
SM-8344,2.574687
SM-8345,1.71995
SM-8346,1.269376
SM-8347,2.303506
SM-835,1.440115
SM-8355,3.158145
SM-8357,2.332062
SM-8358,1.503428
SM-8359,1.011987
SM-8361,2.647092
SM-8368,2.301586
SM-8369,1.722367
SM-837,1.994311
SM-8370,2.520907
SM-8372,0.04187
SM-8373,2.918942
SM-8374,3.740637
SM-8375,3.31387
SM-8377,2.185774
SM-8378,2.47874
SM-8379,2.675358
SM-838,2.050843
SM-8380,2.339165
SM-8382,1.090071
SM-8383,1.720997
SM-8386,2.099611
SM-8387,2.098907
SM-8391,0.662247
SM-8395,3.606161
SM-84,2.299414
SM-841,4.528249
SM-844,8.96516
SM-8448,0.837689
SM-845,6.066108
SM-8452,1.090014
SM-8454,0.73207
SM-8455,0.87574
SM-8456,3.162517
SM-8457,2.525756
SM-847,5.061095
SM-8470,2.653096
SM-8471,1.662465
SM-8472,3.051653
SM-8473,2.650235
SM-8474,1.770712
SM-8475,4.222956
SM-848,7.076575
SM-8483,0.902844
SM-8486,0.369788
SM-8489,3.457332
SM-8499,2.115911
SM-850,5.108363
SM-8500,0.341747
SM-8501,3.333618
SM-8502,2.238979
SM-8503,2.448042
SM-8506,3.183395
SM-8507,2.296869
SM-851,4.728322
SM-8518,2.679043
SM-8519,2.223896
SM-8520,1.404063
SM-8523,0.341911
SM-8524,3.548805
SM-8525,2.476668
SM-8527,2.664817
SM-8528,1.868645
SM-8529,1.68005
SM-8534,0.273272
SM-8547,3.91048
SM-855,7.353515
SM-8550,1.833909
SM-8551,1.412092
SM-8552,2.467713
SM-8553,2.824546
SM-8554,2.490855
SM-856,3.866188
SM-8561,1.275804
SM-8563,0.765568
SM-8565,1.60767
SM-8568,3.290537
SM-8569,2.352711
SM-8573,0.709747
SM-8581,2.354841
SM-8582,1.94055
SM-8583,0.811306
SM-8584,2.29209
SM-8586,2.471417
SM-8590,0.62474
SM-8592,1.622514
SM-8593,2.587612
SM-8594,1.613044
